,data,valor,data_divida,porte,valor_deflacionado
1085,2022-06,0.67,2022-06,Mais de 2 a 3 salários mínimos,185910457885.57126
1086,2022-06,0.67,2022-06,Mais de 3 a 5 salários mínimos,250808727125.26648
1087,2022-06,0.67,2022-06,Mais de 5 a 10 salários mínimos,306360199916.94604
1088,2022-06,0.67,2022-06,Sem rendimento,2208115361.3447146
1089,2022-07,-0.68,2022-07,Acima de 20 salários mínimos,332001431497.73566
1090,2022-07,-0.68,2022-07,Até 1 salário mínimo,86953489383.3039
1091,2022-07,-0.68,2022-07,Indisponível,153519696090.3928
1092,2022-07,-0.68,2022-07,Mais de 1 a 2 salários mínimos,240596480355.08255
1093,2022-07,-0.68,2022-07,Mais de 10 a 20 salários mínimos,227377536378.76794
1094,2022-07,-0.68,2022-07,Mais de 2 a 3 salários mínimos,185972836766.74493
1095,2022-07,-0.68,2022-07,Mais de 3 a 5 salários mínimos,250568879879.71033
1096,2022-07,-0.68,2022-07,Mais de 5 a 10 salários mínimos,305440634414.6736
1097,2022-07,-0.68,2022-07,Sem rendimento,1627620024.461658
1098,2022-08,-0.36,2022-08,Acima de 20 salários mínimos,351687210316.378
1099,2022-08,-0.36,2022-08,Até 1 salário mínimo,87129385003.39534
1100,2022-08,-0.36,2022-08,Indisponível,155630355035.63168
1101,2022-08,-0.36,2022-08,Mais de 1 a 2 salários mínimos,242348157850.18323
1102,2022-08,-0.36,2022-08,Mais de 10 a 20 salários mínimos,232621232651.86386
1103,2022-08,-0.36,2022-08,Mais de 2 a 3 salários mínimos,186149563672.85233
1104,2022-08,-0.36,2022-08,Mais de 3 a 5 salários mínimos,252999706219.81876
1105,2022-08,-0.36,2022-08,Mais de 5 a 10 salários mínimos,313015601171.8836
1106,2022-08,-0.36,2022-08,Sem rendimento,1714875035.5091796
1107,2022-09,-0.29,2022-09,Acima de 20 salários mínimos,364315032177.2128
1108,2022-09,-0.29,2022-09,Até 1 salário mínimo,89026109359.50327
1109,2022-09,-0.29,2022-09,Indisponível,162350450201.50162
1110,2022-09,-0.29,2022-09,Mais de 1 a 2 salários mínimos,245124672299.7522
1111,2022-09,-0.29,2022-09,Mais de 10 a 20 salários mínimos,237220842821.35773
1112,2022-09,-0.29,2022-09,Mais de 2 a 3 salários mínimos,186248491394.09222
1113,2022-09,-0.29,2022-09,Mais de 3 a 5 salários mínimos,254857800156.96533
1114,2022-09,-0.29,2022-09,Mais de 5 a 10 salários mínimos,316211577025.2778
1115,2022-09,-0.29,2022-09,Sem rendimento,1391704611.3809085
1116,2022-10,0.59,2022-10,Acima de 20 salários mínimos,370182321839.21124
1117,2022-10,0.59,2022-10,Até 1 salário mínimo,94198436280.58197
1118,2022-10,0.59,2022-10,Indisponível,174992152592.90146
1119,2022-10,0.59,2022-10,Mais de 1 a 2 salários mínimos,245803169536.52554
1120,2022-10,0.59,2022-10,Mais de 10 a 20 salários mínimos,239442792513.2391
1121,2022-10,0.59,2022-10,Mais de 2 a 3 salários mínimos,187560184152.61392
1122,2022-10,0.59,2022-10,Mais de 3 a 5 salários mínimos,255653481283.24722
1123,2022-10,0.59,2022-10,Mais de 5 a 10 salários mínimos,317542086781.3609
1124,2022-10,0.59,2022-10,Sem rendimento,1378949366.0654864
1125,2022-11,0.41,2022-11,Acima de 20 salários mínimos,368254931251.8473
1126,2022-11,0.41,2022-11,Até 1 salário mínimo,97792622210.9782
1127,2022-11,0.41,2022-11,Indisponível,179992369862.96317
1128,2022-11,0.41,2022-11,Mais de 1 a 2 salários mínimos,247221949832.4253
1129,2022-11,0.41,2022-11,Mais de 10 a 20 salários mínimos,239923818341.6369
1130,2022-11,0.41,2022-11,Mais de 2 a 3 salários mínimos,187503894128.6069
1131,2022-11,0.41,2022-11,Mais de 3 a 5 salários mínimos,255968786272.07077
1132,2022-11,0.41,2022-11,Mais de 5 a 10 salários mínimos,318761377704.3747
1133,2022-11,0.41,2022-11,Sem rendimento,1491872756.0641317
1134,2022-12,0.62,2022-12,Acima de 20 salários mínimos,367671822063.9561
1135,2022-12,0.62,2022-12,Até 1 salário mínimo,104852323589.6345
1136,2022-12,0.62,2022-12,Indisponível,185368819994.31143
1137,2022-12,0.62,2022-12,Mais de 1 a 2 salários mínimos,263021228924.94922
1138,2022-12,0.62,2022-12,Mais de 10 a 20 salários mínimos,236418859897.02734
1139,2022-12,0.62,2022-12,Mais de 2 a 3 salários mínimos,180878377571.21848
1140,2022-12,0.62,2022-12,Mais de 3 a 5 salários mínimos,250264028964.95587
1141,2022-12,0.62,2022-12,Mais de 5 a 10 salários mínimos,315468700629.25226
1142,2022-12,0.62,2022-12,Sem rendimento,1567139177.7944317
1143,2023-01,0.53,2023-01,Acima de 20 salários mínimos,355685462416.5779
1144,2023-01,0.53,2023-01,Até 1 salário mínimo,117958291039.06538
1145,2023-01,0.53,2023-01,Indisponível,186862360823.19647
1146,2023-01,0.53,2023-01,Mais de 1 a 2 salários mínimos,269432644275.3561
1147,2023-01,0.53,2023-01,Mais de 10 a 20 salários mínimos,231559781002.2111
1148,2023-01,0.53,2023-01,Mais de 2 a 3 salários mínimos,180529364252.3388
1149,2023-01,0.53,2023-01,Mais de 3 a 5 salários mínimos,258804435394.06946
1150,2023-01,0.53,2023-01,Mais de 5 a 10 salários mínimos,309715832464.6347
1151,2023-01,0.53,2023-01,Sem rendimento,1580069803.031723
1152,2023-02,0.84,2023-02,Acima de 20 salários mínimos,365597931684.82
1153,2023-02,0.84,2023-02,Até 1 salário mínimo,113607373366.19
1154,2023-02,0.84,2023-02,Indisponível,189799840503.41998
1155,2023-02,0.84,2023-02,Mais de 1 a 2 salários mínimos,263740454256.15
1156,2023-02,0.84,2023-02,Mais de 10 a 20 salários mínimos,233606982754.91998
1157,2023-02,0.84,2023-02,Mais de 2 a 3 salários mínimos,179315350060.41998
1158,2023-02,0.84,2023-02,Mais de 3 a 5 salários mínimos,258436465652.72
1159,2023-02,0.84,2023-02,Mais de 5 a 10 salários mínimos,311203437037.63
1160,2023-02,0.84,2023-02,Sem rendimento,1514966430.17
1161,2023-03,0.71,2023-03,Acima de 20 salários mínimos,369576905251.3261
1162,2023-03,0.71,2023-03,Até 1 salário mínimo,112011350393.06198
1163,2023-03,0.71,2023-03,Indisponível,204504000037.52145
1164,2023-03,0.71,2023-03,Mais de 1 a 2 salários mínimos,263041329385.4559
1165,2023-03,0.71,2023-03,Mais de 10 a 20 salários mínimos,230201487805.40125
1166,2023-03,0.71,2023-03,Mais de 2 a 3 salários mínimos,175589926674.27908
1167,2023-03,0.71,2023-03,Mais de 3 a 5 salários mínimos,258091082194.16037
1168,2023-03,0.71,2023-03,Mais de 5 a 10 salários mínimos,311419295104.3854
1169,2023-03,0.71,2023-03,Sem rendimento,1529303069.4221466
1170,2023-04,0.61,2023-04,Acima de 20 salários mínimos,375853590346.9572
1171,2023-04,0.61,2023-04,Até 1 salário mínimo,111042171459.93262
1172,2023-04,0.61,2023-04,Indisponível,201977558794.70404
1173,2023-04,0.61,2023-04,Mais de 1 a 2 salários mínimos,262161336268.49503
1174,2023-04,0.61,2023-04,Mais de 10 a 20 salários mínimos,231915900306.30127
1175,2023-04,0.61,2023-04,Mais de 2 a 3 salários mínimos,174437866676.66977
1176,2023-04,0.61,2023-04,Mais de 3 a 5 salários mínimos,256595638687.3478
1177,2023-04,0.61,2023-04,Mais de 5 a 10 salários mínimos,311106115398.8805
1178,2023-04,0.61,2023-04,Sem rendimento,1690779701.2270076
1179,2023-05,0.23,2023-05,Acima de 20 salários mínimos,373822403019.4449
1180,2023-05,0.23,2023-05,Até 1 salário mínimo,113069073665.33606
1181,2023-05,0.23,2023-05,Indisponível,210002481451.22165
1182,2023-05,0.23,2023-05,Mais de 1 a 2 salários mínimos,261618301181.67218
1183,2023-05,0.23,2023-05,Mais de 10 a 20 salários mínimos,228698733977.57825
1184,2023-05,0.23,2023-05,Mais de 2 a 3 salários mínimos,172560277370.34814
1185,2023-05,0.23,2023-05,Mais de 3 a 5 salários mínimos,256656702707.9522
1186,2023-05,0.23,2023-05,Mais de 5 a 10 salários mínimos,306856865343.3379
1187,2023-05,0.23,2023-05,Sem rendimento,3194398517.400373
1188,2023-06,-0.08,2023-06,Acima de 20 salários mínimos,374761101993.338
1189,2023-06,-0.08,2023-06,Até 1 salário mínimo,109166354922.72977
1190,2023-06,-0.08,2023-06,Indisponível,214357719903.05643
1191,2023-06,-0.08,2023-06,Mais de 1 a 2 salários mínimos,264008019273.267
1192,2023-06,-0.08,2023-06,Mais de 10 a 20 salários mínimos,229717866538.18362
1193,2023-06,-0.08,2023-06,Mais de 2 a 3 salários mínimos,174809507536.7643
1194,2023-06,-0.08,2023-06,Mais de 3 a 5 salários mínimos,254979886608.9058
1195,2023-06,-0.08,2023-06,Mais de 5 a 10 salários mínimos,307852772946.3913
1196,2023-06,-0.08,2023-06,Sem rendimento,1764888148.2885177
1197,2023-07,0.12,2023-07,Acima de 20 salários mínimos,376790320916.2576
1198,2023-07,0.12,2023-07,Até 1 salário mínimo,108044350491.16516
1199,2023-07,0.12,2023-07,Indisponível,221242792242.67566
1200,2023-07,0.12,2023-07,Mais de 1 a 2 salários mínimos,263961118463.6105
1201,2023-07,0.12,2023-07,Mais de 10 a 20 salários mínimos,230126419468.67743
1202,2023-07,0.12,2023-07,Mais de 2 a 3 salários mínimos,174349376205.35016
1203,2023-07,0.12,2023-07,Mais de 3 a 5 salários mínimos,253809437714.5066
1204,2023-07,0.12,2023-07,Mais de 5 a 10 salários mínimos,307665056949.21375
1205,2023-07,0.12,2023-07,Sem rendimento,1781491878.3974955
1206,2023-08,0.23,2023-08,Acima de 20 salários mínimos,388685902645.93176
1207,2023-08,0.23,2023-08,Até 1 salário mínimo,107583267265.04129
1208,2023-08,0.23,2023-08,Indisponível,216781917342.19263
1209,2023-08,0.23,2023-08,Mais de 1 a 2 salários mínimos,264966335683.9115
1210,2023-08,0.23,2023-08,Mais de 10 a 20 salários mínimos,234313704860.03668
1211,2023-08,0.23,2023-08,Mais de 2 a 3 salários mínimos,175768182167.26562
1212,2023-08,0.23,2023-08,Mais de 3 a 5 salários mínimos,256961857451.85162
1213,2023-08,0.23,2023-08,Mais de 5 a 10 salários mínimos,312245516976.3157
1214,2023-08,0.23,2023-08,Sem rendimento,5655292860.191076
