,data,valor,data_divida,porte,valor_deflacionado
1084,2022-06,0.67,2022-06,Mais de 10 a 20 salários mínimos,235288897637.39722
1085,2022-06,0.67,2022-06,Mais de 2 a 3 salários mínimos,190905851665.15283
1086,2022-06,0.67,2022-06,Mais de 3 a 5 salários mínimos,257547930339.52292
1087,2022-06,0.67,2022-06,Mais de 5 a 10 salários mínimos,314592065162.0871
1088,2022-06,0.67,2022-06,Sem rendimento,2267447180.899746
1089,2022-07,-0.68,2022-07,Acima de 20 salários mínimos,340922273846.13525
1090,2022-07,-0.68,2022-07,Até 1 salário mínimo,89289920184.01562
1091,2022-07,-0.68,2022-07,Indisponível,157644753624.08585
1092,2022-07,-0.68,2022-07,Mais de 1 a 2 salários mínimos,247061281609.53787
1093,2022-07,-0.68,2022-07,Mais de 10 a 20 salários mínimos,233487146046.5694
1094,2022-07,-0.68,2022-07,Mais de 2 a 3 salários mínimos,190969906660.07794
1095,2022-07,-0.68,2022-07,Mais de 3 a 5 salários mínimos,257301638424.5699
1096,2022-07,-0.68,2022-07,Mais de 5 a 10 salários mínimos,313647791034.80115
1097,2022-07,-0.68,2022-07,Sem rendimento,1671353997.4623733
1098,2022-08,-0.36,2022-08,Acima de 20 salários mínimos,361137007400.1663
1099,2022-08,-0.36,2022-08,Até 1 salário mínimo,89470542100.28455
1100,2022-08,-0.36,2022-08,Indisponível,159812125745.58057
1101,2022-08,-0.36,2022-08,Mais de 1 a 2 salários mínimos,248860026488.38004
1102,2022-08,-0.36,2022-08,Mais de 10 a 20 salários mínimos,238871739868.10104
1103,2022-08,-0.36,2022-08,Mais de 2 a 3 salários mínimos,191151382198.92764
1104,2022-08,-0.36,2022-08,Mais de 3 a 5 salários mínimos,259797780804.00565
1105,2022-08,-0.36,2022-08,Mais de 5 a 10 salários mínimos,321426296324.75354
1106,2022-08,-0.36,2022-08,Sem rendimento,1760953541.1649237
1107,2022-09,-0.29,2022-09,Acima de 20 salários mínimos,374104137460.7158
1108,2022-09,-0.29,2022-09,Até 1 salário mínimo,91418231233.5107
1109,2022-09,-0.29,2022-09,Indisponível,166712789137.5287
1110,2022-09,-0.29,2022-09,Mais de 1 a 2 salários mínimos,251711145579.17273
1111,2022-09,-0.29,2022-09,Mais de 10 a 20 salários mínimos,243594941062.4921
1112,2022-09,-0.29,2022-09,Mais de 2 a 3 salários mínimos,191252968097.27563
1113,2022-09,-0.29,2022-09,Mais de 3 a 5 salários mínimos,261705801523.11523
1114,2022-09,-0.29,2022-09,Mais de 5 a 10 salários mínimos,324708147701.66223
1115,2022-09,-0.29,2022-09,Sem rendimento,1429099562.8956113
1116,2022-10,0.59,2022-10,Acima de 20 salários mínimos,380129080557.67377
1117,2022-10,0.59,2022-10,Até 1 salário mínimo,96729538016.30017
1118,2022-10,0.59,2022-10,Indisponível,179694172696.9896
1119,2022-10,0.59,2022-10,Mais de 1 a 2 salários mínimos,252407873962.88962
1120,2022-10,0.59,2022-10,Mais de 10 a 20 salários mínimos,245876594300.88513
1121,2022-10,0.59,2022-10,Mais de 2 a 3 salários mínimos,192599905897.52963
1122,2022-10,0.59,2022-10,Mais de 3 a 5 salários mínimos,262522862514.7042
1123,2022-10,0.59,2022-10,Mais de 5 a 10 salários mínimos,326074408110.1552
1124,2022-10,0.59,2022-10,Sem rendimento,1416001585.5261116
1125,2022-11,0.41,2022-11,Acima de 20 salários mínimos,378149901194.8936
1126,2022-11,0.41,2022-11,Até 1 salário mínimo,100420299331.6616
1127,2022-11,0.41,2022-11,Indisponível,184828745261.16165
1128,2022-11,0.41,2022-11,Mais de 1 a 2 salários mínimos,253864776731.00165
1129,2022-11,0.41,2022-11,Mais de 10 a 20 salários mínimos,246370545240.96478
1130,2022-11,0.41,2022-11,Mais de 2 a 3 salários mínimos,192542103366.70087
1131,2022-11,0.41,2022-11,Mais de 3 a 5 salários mínimos,262846639714.2777
1132,2022-11,0.41,2022-11,Mais de 5 a 10 salários mínimos,327326461247.6328
1133,2022-11,0.41,2022-11,Sem rendimento,1531959214.729932
1134,2022-12,0.62,2022-12,Acima de 20 salários mínimos,377551123926.55585
1135,2022-12,0.62,2022-12,Até 1 salário mínimo,107669694118.39044
1136,2022-12,0.62,2022-12,Indisponível,190349660022.67557
1137,2022-12,0.62,2022-12,Mais de 1 a 2 salários mínimos,270088580734.0567
1138,2022-12,0.62,2022-12,Mais de 10 a 20 salários mínimos,242771408944.22668
1139,2022-12,0.62,2022-12,Mais de 2 a 3 salários mínimos,185738559900.15564
1140,2022-12,0.62,2022-12,Mais de 3 a 5 salários mínimos,256988596198.89838
1141,2022-12,0.62,2022-12,Mais de 5 a 10 salários mínimos,323945310297.6875
1142,2022-12,0.62,2022-12,Sem rendimento,1609248037.0244558
1143,2023-01,0.53,2023-01,Acima de 20 salários mínimos,365242692099.3588
1144,2023-01,0.53,2023-01,Até 1 salário mínimo,121127817487.4877
1145,2023-01,0.53,2023-01,Indisponível,191883332131.16165
1146,2023-01,0.53,2023-01,Mais de 1 a 2 salários mínimos,276672270117.47925
1147,2023-01,0.53,2023-01,Mais de 10 a 20 salários mínimos,237781767128.08945
1148,2023-01,0.53,2023-01,Mais de 2 a 3 salários mínimos,185380168631.36426
1149,2023-01,0.53,2023-01,Mais de 3 a 5 salários mínimos,265758482419.7155
1150,2023-01,0.53,2023-01,Mais de 5 a 10 salários mínimos,318037863191.29803
1151,2023-01,0.53,2023-01,Sem rendimento,1622526106.7552478
1152,2023-02,0.84,2023-02,Acima de 20 salários mínimos,375421508338.53546
1153,2023-02,0.84,2023-02,Até 1 salário mínimo,116659991130.04584
1154,2023-02,0.84,2023-02,Indisponível,194899741570.84647
1155,2023-02,0.84,2023-02,Mais de 1 a 2 salários mínimos,270827131571.66772
1156,2023-02,0.84,2023-02,Mais de 10 a 20 salários mínimos,239883976969.19394
1157,2023-02,0.84,2023-02,Mais de 2 a 3 salários mínimos,184133534010.17206
1158,2023-02,0.84,2023-02,Mais de 3 a 5 salários mínimos,265380625371.4447
1159,2023-02,0.84,2023-02,Mais de 5 a 10 salários mínimos,319565439537.34436
1160,2023-02,0.84,2023-02,Sem rendimento,1555673413.3468378
1161,2023-03,0.71,2023-03,Acima de 20 salários mínimos,379507396491.9309
1162,2023-03,0.71,2023-03,Até 1 salário mínimo,115021083193.24924
1163,2023-03,0.71,2023-03,Indisponível,209999000272.074
1164,2023-03,0.71,2023-03,Mais de 1 a 2 salários mínimos,270109221291.7506
1165,2023-03,0.71,2023-03,Mais de 10 a 20 salários mínimos,236386976740.83987
1166,2023-03,0.71,2023-03,Mais de 2 a 3 salários mínimos,180308008902.90643
1167,2023-03,0.71,2023-03,Mais de 3 a 5 salários mínimos,265025961496.92526
1168,2023-03,0.71,2023-03,Mais de 5 a 10 salários mínimos,319787097686.8718
1169,2023-03,0.71,2023-03,Sem rendimento,1570395276.5361142
1170,2023-04,0.61,2023-04,Acima de 20 salários mínimos,385952735433.2881
1171,2023-04,0.61,2023-04,Até 1 salário mínimo,114025862527.6164
1172,2023-04,0.61,2023-04,Indisponível,207404673827.89462
1173,2023-04,0.61,2023-04,Mais de 1 a 2 salários mínimos,269205582855.46484
1174,2023-04,0.61,2023-04,Mais de 10 a 20 salários mínimos,238147455319.141
1175,2023-04,0.61,2023-04,Mais de 2 a 3 salários mínimos,179124993178.48532
1176,2023-04,0.61,2023-04,Mais de 3 a 5 salários mínimos,263490335585.7627
1177,2023-04,0.61,2023-04,Mais de 5 a 10 salários mínimos,319465502876.74854
1178,2023-04,0.61,2023-04,Sem rendimento,1736210767.8717403
1179,2023-05,0.23,2023-05,Acima de 20 salários mínimos,383865526140.0407
1180,2023-05,0.23,2023-05,Até 1 salário mínimo,115783689681.11522
1181,2023-05,0.23,2023-05,Indisponível,215394685389.67227
1182,2023-05,0.23,2023-05,Mais de 1 a 2 salários mínimos,268519239261.83804
1183,2023-05,0.23,2023-05,Mais de 10 a 20 salários mínimos,234841196527.37054
1184,2023-05,0.23,2023-05,Mais de 2 a 3 salários mínimos,177147106769.31946
1185,2023-05,0.23,2023-05,Mais de 3 a 5 salários mínimos,263492563398.34338
1186,2023-05,0.23,2023-05,Mais de 5 a 10 salários mínimos,315091383455.14636
1187,2023-05,0.23,2023-05,Sem rendimento,3279674861.958338
1188,2023-06,-0.08,2023-06,Acima de 20 salários mínimos,384830781181.2157
1189,2023-06,-0.08,2023-06,Até 1 salário mínimo,112099410894.51683
1190,2023-06,-0.08,2023-06,Indisponível,220117305243.2807
1191,2023-06,-0.08,2023-06,Mais de 1 a 2 salários mínimos,271101200830.0828
1192,2023-06,-0.08,2023-06,Mais de 10 a 20 salários mínimos,235890424653.57507
1193,2023-06,-0.08,2023-06,Mais de 2 a 3 salários mínimos,179506519236.18872
1194,2023-06,-0.08,2023-06,Mais de 3 a 5 salários mínimos,261830803188.51205
1195,2023-06,-0.08,2023-06,Mais de 5 a 10 salários mínimos,316123770633.7988
1196,2023-06,-0.08,2023-06,Sem rendimento,1812310500.8440917
1197,2023-07,0.12,2023-07,Acima de 20 salários mínimos,386914635851.0857
1198,2023-07,0.12,2023-07,Até 1 salário mínimo,110947490435.5286
1199,2023-07,0.12,2023-07,Indisponível,227187562002.89304
1200,2023-07,0.12,2023-07,Mais de 1 a 2 salários mínimos,271053725002.37827
1201,2023-07,0.12,2023-07,Mais de 10 a 20 salários mínimos,236309891326.07434
1202,2023-07,0.12,2023-07,Mais de 2 a 3 salários mínimos,179034124977.8275
1203,2023-07,0.12,2023-07,Mais de 3 a 5 salários mínimos,260629269695.8711
1204,2023-07,0.12,2023-07,Mais de 5 a 10 salários mínimos,315931983560.8661
1205,2023-07,0.12,2023-07,Sem rendimento,1829360371.374902
1206,2023-08,0.23,2023-08,Acima de 20 salários mínimos,399140971573.4287
1207,2023-08,0.23,2023-08,Até 1 salário mínimo,110473777505.00037
1208,2023-08,0.23,2023-08,Indisponível,222606823879.09918
1209,2023-08,0.23,2023-08,Mais de 1 a 2 salários mínimos,272085927642.77338
1210,2023-08,0.23,2023-08,Mais de 10 a 20 salários mínimos,240610568601.19858
1211,2023-08,0.23,2023-08,Mais de 2 a 3 salários mínimos,180490991744.28088
1212,2023-08,0.23,2023-08,Mais de 3 a 5 salários mínimos,263866374232.20093
1213,2023-08,0.23,2023-08,Mais de 5 a 10 salários mínimos,320636710046.3259
1214,2023-08,0.23,2023-08,Sem rendimento,5807246804.655615
